"STATEFP","ST_FIP","GEOID","q1a","q1d","q6","q6c","age_median","pop_total","per_male","ratio_agedepen","hh_size","hh_samesex","hh_oc","per_25to64","per_edu_bachelor","income_median_hh","income_oc_to_rc","percent_flood","avg_month_drought","near_dist"
26,2674960,"2616374960","2","2","1","0",40.4,30.16,48.9721485411141,59.6,2.33,0.3,68.9,53.8395225464191,10.3348806366048,48.595,1.75981291269259,1.1311549,1,4.10454809344
26,2680420,"2616380420","2","1","0","0",44.9,19.051,47.7980158521862,71.5,2.42,0.3,81.1,51.6875754553567,13.3221353209805,54.841,2.9589488701735,10.008781,1,1.51569272944
26,2612320,"2616512320","2","1","1","0",35.8,10.384,48.3436055469954,69.5,2.31,0.4,63.1,50.3852080123267,6.60631741140216,31.452,2.73298145892543,0,1,58.549940691
27,2710648,"2700310648","1","1","1","0",33.2,3.716,51.4262648008611,67.2,3.02,1.2,91.2,50.8611410118407,20.7212055974166,82.558,3.392,15.8596129,6,114.033085311
27,2715832,"2700515832","4","2","1","1",43.1,8.472,44.676581680831,79.9,2.03,0.3,61.3,47.8045325779037,13.2436260623229,36.798,3.04103834554072,0,3,99.7998258856
27,2758684,"2700958684","3","2","1","1",31,12.482,49.6715269988784,53.2,2.48,0,70.5,53.2366607915398,15.1578272712706,56.479,2.37101117544096,6.0292417,6,69.3637926194
27,2746042,"2701546042","3","1","1","0",40.7,13.509,50.0037012362129,63.2,2.21,0.8,75.7,48.1826930194685,12.0734325264638,45.603,2.28103034813528,22.3714605,2,211.001098092
27,2747520,"2701947520","2","1","1","1",38.4,3.535,49.6746817538897,57.6,2.39,1.1,74.5,55.021216407355,8.51485148514852,55.66,2.11484480010003,0,5,151.437779036
27,2767036,"2701967036","3","1","1","1",38.9,6.954,50.2444636180615,69.4,2.97,1.1,95.4,52.6747195858499,32.8300258843831,108.21,1.28571924706536,0,5,139.817299284
27,2767432,"2701967432","3","2","1","1",33.2,10.159,51.5405059553106,71.9,2.67,0.1,81.8,51.6389408406339,24.1559208583522,82.887,3.26060910427951,0,5,142.748095724
27,2743864,"2702743864","2","2","1","1",29,36.721,47.8881294082405,48.7,2.35,0.4,64,43.6235396639525,17.0665286893058,44.598,2.86866348990243,16.4857361,2.01754386,115.906452547
27,2770798,"2703370798","2","3","1","0",40.9,4.598,48.2166159199652,87.8,2.17,0,73.3,46.5419747716398,9.91735537190083,35.757,2.48238578981762,0,1,236.519500734
27,2720618,"2703720618","4","2","1","0",32.1,19.659,50.4349153059667,64,2.9,0.2,88,54.7789816369093,17.1117554300829,80.494,2.3447840294368,13.6216562,3,166.357416388
27,2735180,"2703735180","2","1","1","1",34.1,53.984,49.7073206876111,61.2,2.97,0.4,91.4,56.1759039715471,24.6054386484884,91.631,2.35650815350063,5.6083239,3.528089888,163.03335167
27,2753620,"2704953620","3","2","1","0",42.1,16.449,47.4010578150647,70.1,2.26,0.1,76.2,51.4195391817132,13.8367073986261,49.81,2.85001142857143,33.2246758,3,187.365655173
27,2713168,"2705313168","3","1","0","0",43.6,5.38,49.9814126394052,49.4,2.93,0,97.3,59.2193308550186,14.8698884758364,90.058,0.938279288366204,14.7817405,6,112.585460729
27,2714158,"2705314158","2","2","1","1",37.5,22.059,50.3422639285552,56.1,2.4,0.6,77.1,56.1131510947912,18.4278525771794,60.032,1.98992990988414,3.9287271,6,122.17224993
27,2718188,"2705318188","3","3","1","0",44.7,47.445,46.3568342291074,81.4,2.29,0.6,74.9,50.4394562124565,35.3693750658657,79.535,2.0161404074395,6.9846235,5.022222222,138.329961432
27,2740166,"2705340166","4","3","1","1",37.4,59.039,48.3951286437778,52.6,2.7,0.8,89.7,59.3590677348871,31.0015413540202,92.768,2.01066223420429,10.8473834,6,113.360241237
27,2743252,"2705343252","4","2","1","1",44,49.567,48.3708919240624,58.5,2.27,0.6,73.3,56.9370750701071,32.366292089495,81.324,2.13067938735347,6.8998686,5.055555556,132.788645373
27,2744476,"2705344476","2","1","1","1",42.4,9.037,50.580945003873,49.4,2.27,1,79.9,60.6727896425805,20.4492641363284,65.942,2.58690379951496,23.9662813,5,132.007040048
27,2751730,"2705351730","4","1","1","1",38.8,69.171,48.3931127206488,53.3,2.43,0.5,73.4,57.690361567709,33.6759624698212,85.34,2.22334663027504,7.7692357,5.908045977,122.931155402
27,2754808,"2705354808","2","1","1","0",37.8,13.878,48.5444588557429,53.6,2.26,0.5,72.4,56.5427294999279,22.8779363020608,55.27,2.65191440984206,9.7399149,6,123.72974472
27,2760016,"2705360016","3","2","1","1",42.7,7.267,48.5757534058071,65.9,2.8,0,92.2,56.4469519746801,31.8288151919637,118.495,3.50034810214709,6.8844125,5,134.352223624
27,2749768,"2705749768","4","1","1","1",41.3,3.757,46.9523556028746,97.9,2.17,0,52.5,44.0777215863721,7.08011711471919,28.586,3.78418649363134,0,5.117647059,38.830424543
27,2770420,"2706770420","3","1","1","1",33.7,19.335,50.6697698474269,68.6,2.31,0.1,62.6,46.2167054564262,9.40780967158004,38.529,2.6830606594513,4.9800864,5,141.733886725
27,2765956,"2707565956","2","1","1","0",41,3.718,48.6282947821409,63.7,2.05,0.9,66.3,51.7482517482517,8.76815492200108,39.52,2.35898947368421,0,9,0.658425056276
27,2720330,"2709120330","2","1","1","1",44.9,10.629,48.4147144604384,77,2.14,0.2,71.9,50.7385454887572,9.5963872424499,40.007,2.88327787914565,0,0,282.925281306
27,2771734,"2710571734","1","1","1","1",33.7,12.357,51.0722667314073,70.8,2.63,0,64.1,47.7785870356883,8.55385611394351,40.703,2.14739111686072,8.6869381,1,241.43021308
27,2754880,"2710954880","2","2","1","0",34.9,104.201,49.1108530628305,59.4,2.4,0.7,72.6,53.9265458105009,23.5909444247176,60.883,2.25036219598656,0,3,193.202641323
27,2720906,"2711120906","3","1","1","0",41.1,13.353,46.9257844679098,67.9,2.1,0.3,60.6,48.1090391672283,11.4056766269752,37.872,2.6397531768028,0,1.257142857,65.1929315634
27,2717612,"2711917612","2","1","1","1",36,8.386,48.592892916766,57.6,2.33,0.3,67,52.3491533508228,12.449320295731,50.09,3.10759666001089,0,6,129.031112354
27,2720420,"2712320420","4","4","0","0",32.5,5.276,47.5360121304018,45.9,2.27,1.2,52.8,50.2463987869598,35.0265352539803,54.929,2.82458919640916,0,6,129.96383731
27,2737502,"2712337502","4","2","1","1",42.3,9.668,45.7488622258999,51.2,2.11,0,59.7,54.3131981795614,18.3388498138188,47.419,1.62000054976772,17.3183503,6,128.045161693
27,2766460,"2712366460","4","2","1","1",40,12.281,48.8722416741308,48.6,2.45,0.2,80.3,57.812881687159,24.1429850989333,69.926,2.23343410409347,13.7862945,6,124.83151872
27,2769970,"2712369970","4","2","1","1",40.5,23.228,49.4790769760634,63.6,2.26,0.4,72.5,52.2257620113656,17.8491475805063,56.963,1.95714656739676,11.9710521,6,125.388442461
27,2720546,"2713120546","1","1","1","0",35.3,23.034,53.5946861161761,66.1,2.44,0.1,71.9,52.1750455847877,8.92159416514717,48.098,2.27586070595676,7.9805343,3,204.674286868
27,2717000,"2713717000","4","3","1","1",32.6,86.066,48.9775288731903,48.2,2.18,0.7,60.4,46.7722445565031,16.3990425952176,41.092,2.70670778031014,0,8,1.02734938303
27,2719142,"2713719142","2","1","1","0",44.5,3.52,50.9375,59.8,1.94,0,66.8,43.6363636363636,14.4318181818182,31.905,2.98633640708084,0,8,65.3243401739
27,2744548,"2713744548","1","1","1","0",45.9,2.876,51.5646731571627,48.7,2.03,0,72.2,58.2753824756606,10.5354659248957,42.976,2.8526991356555,0,8,87.2840523823
27,2758738,"2713958738","2","1","1","0",33.9,26.609,49.0961704686384,58.4,3.03,0.3,86.7,55.7142320267579,24.0257055883348,89.183,2.25111993129541,0.0722789,5,153.462859046
27,2759350,"2713959350","2","1","0","0",32.4,35.075,49.3713471133286,57,2.79,0.3,80.5,56.9807555238774,22.0498930862438,77.018,1.99025570145128,0.0731086,5,150.27084548
27,2730392,"2716330392","2","1","1","0",33.3,12.129,50.8285926292357,53.6,2.67,0,93.7,58.3807403743095,21.2878225739962,78.261,1.54248391198798,13.9569834,6,116.426518455
27,2734244,"2716334244","4","2","1","1",40.3,7.878,51.7390200558517,60.6,2.84,1.8,93.5,53.8334602691038,25.8314292967758,101.818,2.62808058336423,11.416021,6,135.870472316
27,2739428,"2716339428","2","2","1","1",40.8,7.699,47.655539680478,66.5,2.81,0.4,79.9,51.1624886348876,27.9516820366281,87.731,2.95880464026384,6.1606153,6,127.079899867
27,2747680,"2716347680","2","2","1","0",37.1,27.378,49.6091752502009,52.7,2.5,0.2,80.2,55.234129593104,16.2247059682957,67.061,2.51289207868155,1.9956252,6,134.88326384
27,2758900,"2716358900","4","2","0","0",45,3.911,51.6236256711838,58.1,2.77,0,94.3,57.0698031194068,20.1738685758118,80.556,2.16508364951236,11.4002445,6,112.325406354
27,2762824,"2716362824","3","2","0","1",40,17.804,50.8368905863851,61.7,2.46,0.6,77.1,56.3244214783195,25.8425073017299,70.09,2.28799408737545,11.1069561,6,131.665775467
27,2771428,"2716371428","2","2","1","0",34.6,59.447,49.3666627416018,60.5,2.73,0.3,84.1,55.7706864938517,33.0361498477636,91.383,1.81218615821265,3.955716,5.636363636,144.571845135
27,2757040,"2716557040","3","1","1","0",45.6,4.567,45.8506678344646,73.1,2.43,1,76.1,51.3247208232976,10.3131158309612,38.689,2.15733148019458,0,2,249.716863243
27,2756788,"2716956788","4","3","1","0",28.3,3.689,49.4171862293304,78.7,3.11,0,78,44.7004608294931,13.1200867443752,56.83,2.67164297941797,0,3,159.730469917
27,2715454,"2717115454","2","1","0","0",37.9,5.301,51.5563101301641,68.6,2.51,0.5,83.2,55.4989624599132,21.7128843614412,69.274,3.0894,0,5,120.967273726
27,2749138,"2717149138","3","1","1","1",32.2,12.521,52.4239278012938,55.8,2.78,0,93.9,56.848494529191,15.3022921491894,74.449,1.38568402914887,0.2100705,6,95.0382859007
27,2757346,"2717157346","2","1","1","1",33.1,15.384,49.5644825793032,68.2,3.02,0,94.3,54.0561622464899,17.0566822672907,86.427,1.56886121312115,0.1035529,6,102.272182253
27,2725280,"2717325280","3","1","1","0",36.3,2.273,47.7342718873735,110.3,2.61,0,66.9,42.234931808183,12.2305323361197,44.444,3.72978464039009,0,4,134.265863087
27,2725280,"2717325280","3","1","1","0",36.3,2.273,47.7342718873735,110.3,2.61,0,66.9,42.234931808183,12.2305323361197,44.444,3.72978464039009,0,4,134.265863087
31,3117670,"3105317670","2","1","1","1",37.1,26.223,47.6451969644968,69.8,2.38,0.7,62.6,48.9036342142394,10.025550089616,42.917,2.05557421714627,14.1643603,1,247.432533763
31,3119595,"3107919595","2","1","1","0",34.2,46.975,49.3070782331027,68.1,2.57,0.5,63.4,50.5290047897818,8.38744012772752,43.495,2.08515671200473,11.2057115,11.67567568,239.627844044
33,3328740,"3300128740","2","1","0","0",48.3,7.16,47.1368715083799,75.4,2.31,1.6,86.1,52.0111731843575,20.6564245810056,60.763,1.57061764776927,0,1,4.2827809554
33,3367300,"3300167300","4","2","0","0",45.4,2.924,46.8878248974008,54.1,2.54,1,91.4,61.1491108071135,19.2886456908345,61.702,1.14709018050807,0.0136343,1,16.3418602441
33,3386420,"3300386420","4","3","1","0",52,6.334,49.5895168929586,87.1,2.34,1.6,75.3,48.0107357120303,17.8244395326808,55.667,4.1414481897628,7.0027368,1,3.6406630284
33,3338500,"3300538500","2","1","1","1",42.9,5.516,43.2922407541697,62,2.33,0,70.7,54.29659173314,16.243654822335,56.637,2.68419734535437,3.7036497,1,97.213766959
33,3339300,"3300539300","4","4","1","0",32.5,23.547,45.8827026797469,42.8,2.3,0.8,57.9,46.1375122096233,18.6053425064764,48.057,2.40666213460231,7.8008,1,102.064140734
33,3375700,"3300575700","3","2","0","0",42.9,7.23,52.0470262793914,58.4,2.55,0.8,78.8,53.762102351314,17.8838174273859,52.053,1.69297353910606,9.8799306,1,109.197729369
33,3324340,"3300924340","3","2","1","1",41.7,4.615,48.6240520043337,45.5,2.16,0,74.6,63.2069339111593,18.8732394366197,60.869,1.74658630136986,6.1310216,1,52.3318697326
33,3336180,"3301136180","3","2","1","0",37,5.859,44.7516641065028,76.5,2.72,0.4,76.6,53.2514080901178,8.73869260966035,53.864,2.19863817797605,8.6986238,1,66.524366689
33,3314200,"3301314200","4","2","1","1",39,42.961,49.1073299038663,52.3,2.19,0.5,54.1,56.6071553269244,21.1261376597379,51.412,2.20210906721171,10.8159743,1,38.7260813565
33,3327380,"3301327380","3","2","1","0",37.7,8.582,48.47354928921,61.7,2.57,0,61.8,54.847354928921,8.00512701002097,48.369,2.54579104477612,10.228175,1,26.4057904726
33,3352100,"3301352100","2","2","1","1",50.1,4.422,42.5599276345545,97.5,2.12,1.3,84,30.6648575305292,17.4129353233831,66.146,3.90298795180723,5.3076626,1,48.9219523353
33,3343220,"3301543220","3","3","0","0",38.8,24.198,49.0247127861807,56.8,2.89,0.3,90.2,56.7815521943962,24.5020249607406,89.494,2.38737777777778,4.5173009,1,42.9628433837
33,3312900,"3301912900","2","2","1","0",41.1,13.47,47.6243504083148,63.3,2.24,0,59.6,54.7141796585004,9.62138084632517,41.721,2.08344743648258,6.882838,1,75.9956934223
34,3468430,"3400168430","3","2","0","1",42,11.038,48.8766080811741,63.8,2.32,0.2,58.9,54.4029715528175,12.8374705562602,47.312,2.009282649055,0,2,0.504049637366
34,3421300,"3400321300","4","2","1","0",40.7,19.214,45.3887790153013,59.9,2.71,1.1,61,54.3926303736859,15.5043197668367,66.719,1.47895070869473,9.5150659,1,14.7216978973
34,3424990,"3400324990","3","1","0","0",43.1,10.506,49.4193794022463,74.4,3.12,1.2,90.2,50.4092899295641,35.1703788311441,151.224,3.14723902439024,10.0611936,1,25.1049820584
34,3426640,"3400326640","3","2","0","0",40.8,11.545,49.6751840623647,75.2,3.11,0,96.4,51.580770896492,36.7518406236466,140.882,2.97941720148711,8.1598328,1,17.3047640062
34,3453850,"3400353850","3","2","1","0",39.9,12.642,48.8372093023256,65,3,0.8,96.6,53.1482360386015,27.7804144913779,111.39,1.78629520954264,8.9295766,2,27.4674518071
34,3454990,"3400354990","3","2","0","1",44.2,7.936,46.9254032258064,73.7,2.84,0,88.4,51.6633064516129,32.7620967741936,123.75,2.05667039625685,6.3030058,1,9.81947034897
34,3472420,"3400372420","4","2","0","1",40.9,14.276,48.5710282992435,74,3.06,1,74.1,51.4009526478005,37.7346595685066,125.865,2.52749697702539,12.9291517,1,2.19744910391
34,3447880,"3400547880","3","1","1","1",43.3,20.577,47.6988871069641,77.1,2.73,0.6,82.9,50.5904650823735,31.7636195752539,108.655,2.93425432756325,0,1,8.15629825133
34,3441610,"3400941610","4","3","0","0",45,22.735,49.1576863866285,70.5,2.14,0.3,78.6,52.4213767319112,10.0593798108643,51.101,1.36540435011138,0,2,4.19017919021
34,3454360,"3400954360","3","3","0","0",50.9,12.289,46.065587110424,77.5,1.93,0,66.3,46.5294165513874,21.9871429733908,55.202,1.66927903137039,0,2,0.789494065153
34,3481200,"3400981200","4","2","0","0",51.8,3.374,47.3918197984588,82,1.9,1.5,66.2,50.9484291641968,18.2572614107884,46.111,2.66290227048371,0,2,0.757436339439
34,3446380,"3401346380","3","2","0","1",40.3,19.958,47.7853492333901,78.5,3.08,0.2,81.9,50.7064836155927,42.679627217156,165.603,3.0314226305009,12.7213231,2,15.0646686426
34,3417710,"3401517710","3","3","0","0",39.6,30.177,48.0664081916692,56.3,2.51,0.4,76.9,56.0725055505849,14.5143652450542,66.833,2.02615683166152,7.1467038,1,6.98698170954
34,3424840,"3401524840","3","3","0","0",40.3,16.744,48.7756808408982,52.8,2.85,0.4,88.2,57.2264691829909,10.3678929765886,74.327,1.90931478028021,6.2735091,2,33.0795851647
34,3482840,"3401582840","3","2","0","1",34.1,8.985,50.3505843071786,69,3.2,1.2,90.9,56.1491374513077,27.2231496939343,109.36,1.84888712871287,7.5685076,1,10.1251506806
34,3436510,"3401736510","2","1","1","0",36.3,40.208,50.8132709908476,48.4,2.89,0.1,46.4,57.1229606048548,11.4380222841226,58.698,1.80489894551845,54.7980546,2,3.96511999938
34,3433180,"3402133180","4","3","1","1",40.6,17.137,52.6288148450721,62.2,2.82,0.4,94.4,54.9396043648246,35.1228336348252,132.813,3.54656425375643,5.5483013,1.954248366,41.2447129769
34,3439510,"3402139510","4","3","0","0",37.7,32.762,47.0178865759111,51.7,2.61,0.6,70.8,52.966851840547,29.7539832733044,88.693,2.09854423292273,16.6794817,2,40.4057194237
34,3469420,"3402369420","3","1","1","0",37.9,15.862,50.0441306266549,55.5,2.85,1,73.1,54.6778464254192,13.8002773925104,62.284,2.38674285714286,16.2088652,2,9.91252255446
34,3449920,"3402549920","3","2","0","1",45.4,4.916,52.0951993490643,53,2.13,0,62.2,60.7607811228641,14.7477624084622,50.154,2.50995670995671,10.5724682,2,2.70671135484
34,3441362,"3402741362","2","2","0","0",43.3,8.739,49.0101842316055,72.7,2.87,0.7,90.9,52.17988328184,32.5666552237098,120.691,3.91666666666667,0.3470659,2,23.9712489731
34,3456460,"3402756460","3","3","1","1",40.4,52.854,49.2696863056722,51.8,2.59,0.5,64.5,59.6057062852386,31.7554016725319,85.76,1.75812072593372,0,2,30.4921219838
34,3473125,"3402973125","3","1","0","1",42.2,91.691,48.7376078350111,63,2.6,0.3,84.3,53.8318918977871,16.9678594409484,71.934,1.93667618220181,34.4063556,2,3.432587075
34,3447580,"3403547580","4","2","0","1",39.4,21.435,48.5327735012829,66.9,3.11,0.9,83.9,53.6552367623046,42.6638675064147,146.1,2.37449360837139,8.4822448,2,34.2715482003
34,3415640,"3403915640","3","2","0","1",41.7,22.414,48.5143214062639,66.7,2.71,0.4,85.3,53.4308914071562,31.4937092888373,107.052,1.90793995875761,16.6827459,2,8.25949142111
34,3474480,"3403974480","4","2","0","1",39.1,55.734,47.7410557289985,57.5,2.85,0.4,76.7,52.7272401047834,18.5254961065059,73.722,1.92435716998414,12.5012902,2,8.3672660432
36,3638000,"3610338000","4","3","0","0",37.6,333.707,49.253686617302,57.4,3.2,0.6,79.6,54.6949869196631,14.903193520064,82.16,1.94791557502463,9.4546377,1,1.23026630202
36,3650617,"3611950617","3","2","0","0",38.3,75.823,48.3692283344104,64,2.58,0.5,51.4,49.5153185708822,21.3259828811838,65.317,2.65980310931332,11.0467436,1,1.93655578683
38,3884780,"3801784780","1","1","1","0",33.3,23.868,50.8840288252053,51.4,2.48,0.1,70.8,56.2845651080945,19.2098206804089,61.043,2.20534554228794,11.7924992,2.465116279,116.553637748
38,3819620,"3808919620","3","1","1","0",38.6,17.168,48.4622553588071,59.8,2.3,0.3,67,48.334109972041,14.2357875116496,50.022,2.63528806584362,7.1252292,14,75.7050766898
39,3943554,"3900343554","3","2","1","0",33.8,38.902,51.1747467996504,59.8,2.45,0,54.7,49.8149195414118,4.45478381574212,30.525,2.20619804272335,3.7340198,4,119.076660217
39,3933250,"3901733250","3","1","0","0",41.5,8.272,49.2746615087041,66.8,2.73,0.4,95.6,54.7630560928433,12.9110251450677,59.425,1.80125920646234,4.8600845,1,263.29574565
39,3949840,"3901749840","2","1","1","1",37.8,46.787,47.9278432043089,61.3,2.38,0.2,59.6,52.8565627204138,7.63246200867762,37.082,2.22252267969295,8.3013753,2,245.528557174
39,3977322,"3901777322","3","1","1","1",31.6,11.354,47.6660207856262,69,2.74,1.3,70.6,52.3956314955082,5.03787211555399,57.649,1.98794163050127,3.9656458,2,251.370341092
39,3983150,"3901783150","2","1","0","1",36.7,60.174,49.4964602652308,59.9,2.75,0.5,78.7,56.1488350450361,27.4254661481703,80.268,1.9853939119757,5.4773316,1.011111111,264.028465177
39,3974118,"3902374118","2","1","1","0",35.8,61.498,47.48934924713,65,2.4,0.5,56.8,48.663371166542,7.03437510162932,34.045,2.31942967617206,9.7430186,2,182.235276651
39,3949322,"3902549322","2","1","0","0",39.2,40.321,48.9323181468714,66.3,2.79,0.5,85.7,53.6941048089085,23.9428585600556,76.153,2.63931546266848,3.9104329,3.056179775,272.196820182
39,3916014,"3903516014","4","2","1","0",35.7,46.797,46.866252110178,55.5,2.33,0.7,59,53.0033976536957,28.8586875227044,48.717,2.79533336006094,0.7114009,1,6.82948161497
39,3973264,"3903573264","3","2","0","1",36.6,22.327,43.9647064092802,61.3,2.49,0.1,81.1,52.622385452591,20.9522103283021,55.399,1.57676153705684,1.8779706,1,7.87313224399
39,3983342,"3904983342","3","2","1","0",39.5,28.367,47.2520886946099,55.8,2.53,0.8,75.5,51.767899319632,27.2288222230056,73.778,3.3725431582094,6.4007853,4,147.355812949
39,3916616,"3906116616","3","2","0","0",37.8,58.309,47.8673961138075,61.6,2.61,0.4,79.4,53.8321699909105,12.1216278790581,53.533,1.80929354876754,6.0090231,1,280.181505948
39,3927706,"3906127706","4","2","0","0",36,18.642,47.3554339663126,64.1,2.58,0.2,61.2,52.6123806458534,13.5071344276365,46.981,2.09348519674774,0.1526093,1,273.121381397
39,3932158,"3906132158","3","1","0","0",37.7,3.671,44.1024244075184,65.2,2.52,0,69.9,55.5979297194225,23.6992645055843,59.938,1.96506372960247,4.6708405,1,274.800217854
39,3944366,"3906144366","2","2","1","1",33.3,3.463,53.970545769564,49.8,2.57,0,35.7,55.3566272018481,6.20848974877274,31.974,2.16613230977647,5.7113046,3,276.457286693
39,3946312,"3906146312","2","2","0","1",42.4,8.674,47.5213281069864,77.7,2.63,0,89.4,51.3719160710168,31.4503112750749,81.905,1.93403345350321,1.3501562,3,277.908762832
39,3951716,"3906151716","3","2","0","1",45.2,10.15,50.9162561576355,75.9,2.74,0,87.2,50.64039408867,37.0246305418719,114.315,2.19122869955157,0.8621655,3,270.39935072
39,3976582,"3906176582","4","3","1","1",47.9,5.76,51.0243055555556,74.3,2.92,0,96.5,52.03125,40.5729166666667,220.433,5.13298166405602,1.0130404,3,275.9798849
39,3986730,"3906186730","4","2","1","1",40.8,8.318,46.1048328925222,76.7,2.74,0.6,82.7,48.4611685501322,33.3132964654965,96.739,3.32616034993982,1.2402166,2,277.177175511
39,3985232,"3907785232","2","1","1","0",34.4,6.382,48.9501723597618,87.5,2.79,1.1,61.4,45.2209338765277,4.49702287684112,38.735,1.83157207086039,2.3049972,2,42.5583934865
39,3957834,"3909357834","4","4","1","0",25.5,8.298,46.2521089419137,38.7,2.18,0.3,58.8,36.647384912027,13.3887683779224,47.334,1.58394485795157,2.4001796,1,18.4100678924
39,3911066,"3909911066","3","3","1","1",42.9,8.444,47.5367124585504,83.6,2.5,0,75.5,48.638086215064,7.48460445286594,35.341,2.55481040426199,1.3468683,1.454545455,92.1769804433
39,3962848,"3910962848","3","1","1","1",38.3,20.659,47.625732126434,65.6,2.37,0.3,63.4,51.6675540926473,7.64315794568953,42.036,1.83095246929613,5.0537239,2,177.093573929
39,3936610,"3911336610","2","1","1","1",37.5,37.251,48.7772140345226,58.2,2.57,0.4,73.3,54.6347749053717,11.8225014093581,55.449,1.78961733098311,5.9886701,2,200.171208759
39,3936610,"3911336610","2","1","1","1",37.5,37.251,48.7772140345226,58.2,2.57,0.4,73.3,54.6347749053717,11.8225014093581,55.449,1.78961733098311,5.9886701,2,200.171208759
39,3979492,"3911379492","3","1","1","1",41.3,15.095,49.2215965551507,60,2.25,0.1,66.8,54.693607154687,12.1894667108314,49.539,2.07585821386295,11.0136229,2,201.056059396
39,3928826,"3914328826","3","1","1","0",35.1,16.959,47.1372132790849,68.9,2.46,0.5,61.8,50.6456748629047,5.38946871867445,39.398,2.35419906687403,6.946902,1,12.9482449789
39,3976778,"3914776778","2","1","1","1",34.3,17.937,48.3971678653064,55.1,2.25,0.2,62.9,47.1539276356135,10.4867034621174,35.767,1.8428161755538,11.5390269,2,39.8860145231
39,3912000,"3915112000","2","2","1","0",35,74.451,47.3277726289774,62.6,2.34,0.3,56.4,50.8267182442143,6.9347624612161,30.043,2.47727539635937,5.2388076,3,83.3231755584
39,3945094,"3915145094","2","1","1","0",40.8,9.121,46.5848042977744,68.9,2.44,0.5,65.8,51.5952198223879,11.6653875671527,48.761,2.24347336570262,9.5351049,3,83.8889982611
39,3953312,"3915353312","3","1","1","0",42.9,5.043,48.5028752726552,63.8,2.45,0,88.4,56.2958556414832,25.4213761649812,68.306,2.32226728284448,6.2288899,1,47.2759349555
39,3978050,"3915378050","4","2","0","1",40.2,18.512,47.428694900605,64.2,2.47,0.7,74,54.4997839239412,26.2748487467589,69.662,2.21242958386335,6.9296993,1,29.2678669265
39,3942364,"3916542364","2","1","1","0",34.1,19.943,48.7188487188487,61.9,2.69,0.2,64.9,54.24459710174,15.5894298751442,61.414,2.47095224900711,7.7496588,2,247.894661099
39,3947628,"3916747628","2","1","1","1",37.3,14.211,47.0902821757793,58.4,2.11,1.3,55.6,46.6117796073464,11.3573991978045,31.315,2.52131854266337,26.2485065,1.545454545,233.571187239
39,3968686,"3917368686","2","1","1","0",37.6,6.328,49.4152970922882,58.7,2.46,0.4,70.2,54.0297092288243,15.7079646017699,59.803,2.00526208086064,3.8115987,2,17.9490605047
42,4211680,"4200311680","2","2","0","0",40.7,8.301,48.12673171907,53.4,2.18,0.4,61.4,56.0896277556921,16.6726900373449,44.795,1.82173549773216,3.3609323,1,183.778900478
42,4215216,"4200315216","3","3","0","1",43.9,6.647,50.1128328569279,55.7,2.29,1,79.5,58.1615766511208,22.100195576952,62.487,1.76651802777424,4.6851395,1,176.83370344
42,4219576,"4200319576","1","1","0","1",40.7,8.652,50.046232085067,41.2,2.12,0.6,57.9,62.1937124364309,23.2547387887194,46.78,1.42776174232485,0,1,180.330188972
42,4224160,"4200324160","4","1","1","0",39.3,3.505,49.7574893009986,49.1,2.11,0,57.2,62.453637660485,11.8972895863053,34.434,1.55248328724931,31.1020438,1,172.874250846
42,4226592,"4200326592","3","2","0","0",49.1,6.54,45.7186544342508,62.1,2.15,1.1,77.5,55.8562691131498,30.6422018348624,55.188,1.64177738329681,0,1,183.128049344
42,4227552,"4200327552","3","2","0","1",39.8,12.985,51.1436272622256,66.4,2.98,0.8,96.8,54.9403157489411,40.1694262610705,114.981,2.71564279764987,2.1581325,1,158.107683071
